K,mu0,sigma,delta1,delta2,lambda0,lambda1,lambda2,n0,n1,n01,n02,n11,n12,n22,trend,endpoint,timetrend,hypothesis,timing,reject_h02_a1,reject_h02_a2,reject_h02_a1_int,reject_h02_a2_int,reject_h02_b1,reject_h02_b2,reject_h02_tsep,reject_h02_tpol,reject_h02_zsep,reject_h02_zpol,rMSE_a1,rMSE_a2,rMSE_a1_int,rMSE_a2_int,rMSE_b1,rMSE_b2,rMSE_tsep,rMSE_tpol,rMSE_zsep,rMSE_zpol,bias_a1,bias_a2,bias_a1_int,bias_a2_int,bias_b1,bias_b2,bias_tsep,bias_tpol,bias_zsep,bias_zpol
1,0,1,0.25,0.25,0.1,0.15,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.72071,0.67991,0.70088,0.62272,0.70054,0.62202,0.62117,0.86675,0.62392,0.86792,0.0962135617083717,0.10043274804682256,0.1005216280206434,0.11002561641928896,0.1005216280206434,0.11002561641928896,0.11002561641928896,0.09286314270581307,0.11002561641928896,0.09286314270581307,-0.00539137109328394,-0.006615618959100073,-4.1706584352348944e-4,-5.040538570073506e-4,-4.1706584352349047e-4,-5.040538570073514e-4,-5.040538570073434e-4,0.02487942059007072,-5.040538570073434e-4,0.02487942059007072
1,0,1,0.25,0.25,0.1,0.16,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.71769,0.67597,0.69985,0.62144,0.69925,0.62123,0.62008,0.8659,0.62302,0.8673,0.09591349376633404,0.10008158324932882,0.10011162563833081,0.10950945378014777,0.10011162563833081,0.10950945378014776,0.10950945378014776,0.09248153206599213,0.10950945378014776,0.09248153206599213,-0.006736889217798213,-0.008097883321760388,-5.383803209795754e-4,-6.56248148387519e-4,-5.383803209795768e-4,-6.562481483875197e-4,-6.56248148387512e-4,0.02457073164274433,-6.56248148387512e-4,0.02457073164274433
1,0,1,0.25,0.25,0.1,0.17,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.71541,0.67499,0.7029,0.62443,0.70251,0.62403,0.62295,0.86633,0.62578,0.86814,0.09621387398289341,0.10037315439582059,0.10018826883551028,0.10942689172386261,0.10018826883551028,0.1094268917238626,0.1094268917238626,0.09297162933240626,0.1094268917238626,0.09297162933240626,-0.006811236724743296,-0.008462803235510411,2.453341356605316e-4,-7.857673764379582e-5,2.4533413566052973e-4,-7.857673764379656e-5,-7.857673764378925e-5,0.025547358413677935,-7.857673764378925e-5,0.025547358413677935
1,0,1,0.25,0.25,0.1,0.18,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.71252,0.67001,0.70394,0.62759,0.70341,0.62718,0.62706,0.86765,0.62873,0.86876,0.0962436542691921,0.10055190026774823,0.10003409328736237,0.10940378365162423,0.10003409328736237,0.10940378365162423,0.10940378365162423,0.09288208896454841,0.10940378365162423,0.09288208896454841,-0.007865750524311727,-0.009586429017534686,3.619102041278604e-4,5.875552158379011e-4,3.619102041278587e-4,5.875552158378997e-4,5.87555215837908e-4,0.02528704022498207,5.87555215837908e-4,0.02528704022498207
1,0,1,0.25,0.25,0.1,0.19,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.7041,0.66193,0.6985,0.62255,0.69783,0.62177,0.62135,0.86443,0.62363,0.86621,0.09659103714432202,0.10072731558566428,0.10033239124986838,0.1095992022367532,0.10033239124986838,0.1095992022367532,0.1095992022367532,0.09263996287359132,0.1095992022367532,0.09263996287359132,-0.009969711080029047,-0.011848048197306149,-9.214731116641026e-4,-9.625229368918381e-4,-9.214731116641043e-4,-9.625229368918399e-4,-9.625229368918317e-4,0.024323692827981684,-9.625229368918317e-4,0.024323692827981684
1,0,1,0.25,0.25,0.1,0.2,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.70403,0.66147,0.70277,0.62464,0.70204,0.62413,0.6241,0.86632,0.62597,0.86773,0.09635941045210682,0.10066637360499617,0.10006959941067053,0.10971361199615555,0.10006959941067053,0.10971361199615555,0.10971361199615555,0.09269129719208982,0.10971361199615555,0.09269129719208982,-0.010421256831944163,-0.012599281573123629,-2.2765281746329785e-4,-1.9915452056522962e-4,-2.276528174632994e-4,-1.991545205652313e-4,-1.9915452056522363e-4,0.024879073581178888,-1.9915452056522363e-4,0.024879073581178888
1,0,1,0.25,0.25,0.1,0.21,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.69839,0.65367,0.70182,0.62424,0.70186,0.62409,0.62373,0.86399,0.62576,0.86578,0.09683730663984753,0.10114935708941578,0.10047016320524248,0.10966374748654197,0.10047016320524246,0.10966374748654197,0.10966374748654197,0.09289480424281042,0.10966374748654197,0.09289480424281042,-0.011536486365320953,-0.013884139954433944,-1.5748164520942452e-4,-2.483453286595154e-5,-1.5748164520942642e-4,-2.4834532865953063e-5,-2.4834532865945175e-5,0.02479895604078851,-2.4834532865945175e-5,0.02479895604078851
1,0,1,0.25,0.25,0.1,0.22,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.69766,0.65086,0.70295,0.62593,0.70327,0.62571,0.62508,0.86632,0.62681,0.86783,0.09665283811353209,0.10109124863683046,0.10026852806592067,0.10977411418176318,0.10026852806592067,0.10977411418176318,0.10977411418176317,0.09277019932836428,0.10977411418176317,0.09277019932836428,-0.012556439361124893,-0.015155376430537415,-2.9348230363296943e-4,-1.4885201790296353e-4,-2.9348230363297095e-4,-1.4885201790296456e-4,-1.488520179029571e-4,0.02503941785239219,-1.488520179029571e-4,0.02503941785239219
1,0,1,0.25,0.25,0.1,0.23,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.6909,0.64282,0.70093,0.62179,0.70057,0.62165,0.62076,0.86575,0.62396,0.86715,0.09696325557265624,0.10140173941057726,0.10016709807124678,0.10954512796813899,0.10016709807124678,0.10954512796813899,0.10954512796813899,0.09281687864592247,0.10954512796813899,0.09281687864592247,-0.013621005022775237,-0.016591601890624846,-1.885196295623855e-4,-2.8635209393169654e-4,-1.8851962956238565e-4,-2.8635209393169746e-4,-2.863520939316898e-4,0.024921285094281174,-2.863520939316898e-4,0.024921285094281174
1,0,1,0.25,0.25,0.1,0.24,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.68855,0.63969,0.70232000000000006,0.62464,0.70168,0.6238,0.62328,0.86649,0.62616,0.86787,0.09665263636457339,0.10122911222751074,0.09973278874673812,0.10912259454990554,0.09973278874673812,0.10912259454990553,0.10912259454990553,0.09259495228993181,0.10912259454990553,0.09259495228993181,-0.01458477846357904,-0.01791273970653294,-1.7597829197540536e-4,-5.595967075295116e-4,-1.7597829197540696e-4,-5.595967075295142e-4,-5.595967075295053e-4,0.024929055624488092,-5.595967075295053e-4,0.024929055624488092
1,0,1,0.25,0.25,0.1,0.25,0.1,250,250,125,125,125,125,250,linear,continuous,DIFF,H1,0.5,0.6829,0.63496,0.70169,0.62389,0.70144,0.62357,0.62271,0.86625,0.62533,0.86718,0.09702061831163496,0.10169469188754712,0.10015389930283809,0.10979576095781061,0.10015389930283809,0.10979576095781061,0.10979576095781061,0.09279617253902932,0.10979576095781061,0.09279617253902932,-0.015460257163344019,-0.018836157398657148,8.295069628585441e-5,-9.886118493969911e-5,8.295069628585269e-5,-9.886118493970124e-5,-9.886118493969325e-5,0.024820562589615364,-9.886118493969325e-5,0.024820562589615364
