K,mu0,sigma,delta1,delta2,lambda0,lambda1,lambda2,n0,n1,n01,n02,n11,n12,n22,trend,endpoint,timetrend,hypothesis,timing,reject_h02_a1,reject_h02_a2,reject_h02_a1_int,reject_h02_a2_int,reject_h02_b1,reject_h02_b2,reject_h02_tsep,reject_h02_tpol,reject_h02_zsep,reject_h02_zpol,rMSE_a1,rMSE_a2,rMSE_a1_int,rMSE_a2_int,rMSE_b1,rMSE_b2,rMSE_tsep,rMSE_tpol,rMSE_zsep,rMSE_zpol,bias_a1,bias_a2,bias_a1_int,bias_a2_int,bias_b1,bias_b2,bias_tsep,bias_tpol,bias_zsep,bias_zpol
1,0,1,0.25,0,0.1,0.15,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.03328,0.01874,0.04332,0.02478,0.04337,0.02472,0.02453,0.0793,0.02494,0.07991,0.09640584162670564,0.10048564465273609,0.10291758602687656,0.10919838022911188,0.10291758602687656,0.10919838022911187,0.10919838022911187,0.10220297062345318,0.10919838022911187,0.10220297062345318,0.012434122755821727,-0.012569132666774275,0.024409511649820335,-1.7001311999076705e-4,0.024409511649820335,-1.7001311999076635e-4,-1.700131199907618e-4,0.04977994205813058,-1.700131199907618e-4,0.04977994205813058
1,0,1,0.25,0,0.1,0.16,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.03155,0.01737,0.04332,0.02502,0.04323,0.02485,0.02485,0.08148,0.02507,0.08168,0.09655148572187189,0.10118176030375961,0.10315762391484745,0.10949660328076061,0.10315762391484745,0.10949660328076061,0.10949660328076061,0.1025241920694053,0.10949660328076061,0.1025241920694053,0.01127937148304888,-0.014692331152429086,0.024937677552910334,5.497889892039371e-4,0.024937677552910334,5.497889892039367e-4,5.497889892039418e-4,0.05030310598124653,5.497889892039418e-4,0.05030310598124653
1,0,1,0.25,0,0.1,0.17,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.03207,0.01698,0.04338,0.02528,0.04327,0.02512,0.02514,0.07939,0.02522,0.08014,0.0962590251423005,0.10163083675117934,0.10287879142200548,0.1094669856887608,0.10287879142200547,0.1094669856887608,0.1094669856887608,0.10214293118444089,0.1094669856887608,0.10214293118444089,0.009309613943339774,-0.01765118006233594,0.02422470682750798,-4.331682511068417e-4,0.02422470682750798,-4.33168251106842e-4,-4.3316825110683725e-4,0.049780389713341644,-4.3316825110683725e-4,0.049780389713341644
1,0,1,0.25,0,0.1,0.18,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.03029,0.01555,0.04343,0.02487,0.04338,0.0249,0.02476,0.08067,0.02496,0.0811,0.09624223378388609,0.10184913536617422,0.1030567118083199,0.10939288926925499,0.1030567118083199,0.10939288926925499,0.10939288926925499,0.10237497606383099,0.10939288926925499,0.10237497606383099,0.008037435924053982,-0.019895137740992545,0.024478324978624486,-1.5900028871889024e-5,0.024478324978624483,-1.5900028871889417e-5,-1.5900028871884593e-5,0.049873226550292325,-1.5900028871884593e-5,0.049873226550292325
1,0,1,0.25,0,0.1,0.19,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.02997,0.01506,0.04338,0.02555,0.04361,0.02552,0.02542,0.08085,0.02563,0.08089,0.09614762988633228,0.10222335972255893,0.10321433256657787,0.10928387006281334,0.10321433256657787,0.10928387006281334,0.10928387006281334,0.10271699364058631,0.10928387006281334,0.10271699364058631,0.006938949262092372,-0.022006513635610656,0.025053792238550577,5.352606953675479e-4,0.025053792238550573,5.352606953675473e-4,5.352606953675524e-4,0.05035838356629825,5.352606953675524e-4,0.05035838356629825
1,0,1,0.25,0,0.1,0.2,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.02803,0.01359,0.04299,0.02576,0.04315,0.02574,0.02561,0.08019,0.02571,0.08083,0.09620555968643077,0.10320077793337329,0.10322774718106427,0.10971583098350499,0.10322774718106427,0.10971583098350499,0.10971583098350499,0.10240697849224573,0.10971583098350499,0.10240697849224573,0.004729194868159991,-0.025214379530657516,0.02415662489869538,-3.3641946889963875e-4,0.02415662489869538,-3.364194688996394e-4,-3.364194688996346e-4,0.04966855683535303,-3.364194688996346e-4,0.04966855683535303
1,0,1,0.25,0,0.1,0.21,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.0266,0.01218,0.04325,0.02494,0.04356,0.02518,0.02503,0.08025,0.02505,0.08074,0.09622316340383126,0.10386369303881694,0.1034494752905357,0.10987340807809653,0.1034494752905357,0.10987340807809653,0.10987340807809653,0.10252619979856387,0.10987340807809653,0.10252619979856387,0.003270484833559173,-0.02752633288158652,0.024325002335296594,1.370808326222437e-4,0.024325002335296594,1.3708083262224292e-4,1.370808326222476e-4,0.049666215830716204,1.370808326222476e-4,0.049666215830716204
1,0,1,0.25,0,0.1,0.22,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.02649,0.01153,0.04403,0.02522,0.04404,0.02535,0.0254,0.08158,0.02523,0.08163,0.09610483598699712,0.10433120643372845,0.10339766136664677,0.109603301040572,0.10339766136664677,0.109603301040572,0.109603301040572,0.10260054290725014,0.109603301040572,0.10260054290725014,0.0023285319820070486,-0.029542675468900218,0.02487169587658132,3.950171350546408e-4,0.024871695876581317,3.950171350546407e-4,3.950171350546453e-4,0.050375868473886094,3.950171350546453e-4,0.050375868473886094
1,0,1,0.25,0,0.1,0.23,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.02471,0.01092,0.04272,0.02504,0.04275,0.02513,0.02515,0.07995,0.02523,0.08031,0.09582561777737263,0.10504664698756465,0.10311742092795412,0.1097583069012963,0.10311742092795412,0.1097583069012963,0.1097583069012963,0.10238326821415818,0.1097583069012963,0.10238326821415818,3.947702019727959e-4,-0.03263637823351329,0.024387755405895814,-2.0323933234736482e-4,0.02438775540589581,-2.0323933234736612e-4,-2.0323933234736097e-4,0.049897670818607597,-2.0323933234736097e-4,0.049897670818607597
1,0,1,0.25,0,0.1,0.24,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.02473,0.01051,0.04285,0.02509,0.04311,0.02505,0.02506,0.08057,0.02513,0.0811,0.09586115965370505,0.10579213197947916,0.10309498632309161,0.10931550083472713,0.1030949863230916,0.10931550083472713,0.10931550083472713,0.10245372436835817,0.10931550083472713,0.10245372436835817,-8.675497631428662e-4,-0.0349399364161678,0.024590142507130975,-1.4209332972188073e-5,0.024590142507130975,-1.4209332972189753e-5,-1.420933297218471e-5,0.050152135476213194,-1.420933297218471e-5,0.050152135476213194
1,0,1,0.25,0,0.1,0.25,0.1,250,250,125,125,125,125,250,stepwise,continuous,DIFF,H0,0.5,0.02303,0.00944,0.04207,0.02473,0.04227,0.02479,0.02467,0.08053,0.02447,0.08036,0.09600221549293442,0.10687153382651803,0.10309252280975956,0.1094622768854704,0.10309252280975956,0.1094622768854704,0.1094622768854704,0.1023847375326502,0.1094622768854704,0.1023847375326502,-0.002519613602803634,-0.037502062680811146,0.024414774180501284,-7.096343570697806e-5,0.02441477418050128,-7.096343570697955e-5,-7.09634357069751e-5,0.04997807332169876,-7.09634357069751e-5,0.04997807332169876
