K,mu0,sigma,delta1,delta2,lambda0,lambda1,lambda2,n0,n1,n01,n02,n11,n12,n22,trend,endpoint,N_peak,timetrend,hypothesis,timing,reject_h02_a1,reject_h02_a2,reject_h02_a1_int,reject_h02_a2_int,reject_h02_b1,reject_h02_b2,reject_h02_tsep,reject_h02_tpol,reject_h02_zsep,reject_h02_zpol,rMSE_a1,rMSE_a2,rMSE_a1_int,rMSE_a2_int,rMSE_b1,rMSE_b2,rMSE_tsep,rMSE_tpol,rMSE_zsep,rMSE_zpol,bias_a1,bias_a2,bias_a1_int,bias_a2_int,bias_b1,bias_b2,bias_tsep,bias_tpol,bias_zsep,bias_zpol
1,0,1,0.25,0,0.1,0.15,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.02958,0.0266,0.02946,0.02521,0.02943,0.02517,0.02532,0.02016,0.02518,0.02009,0.0961969977579786,0.10003822853484791,0.10044918308964508,0.10959399298888126,0.10044918308964508,0.10959399298888126,0.10959399298888124,0.08966784610123174,0.10959399298888124,0.08966784610123174,0.007101557804691865,0.0027010389155648134,0.006759439190259677,4.843421535884405e-4,0.006759439190259679,4.843421535884408e-4,4.843421535884395e-4,-0.007877752118390985,4.843421535884395e-4,-0.007877752118390985
1,0,1,0.25,0,0.1,0.16,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.02896,0.02633,0.0279,0.02437,0.02802,0.02435,0.02426,0.01962,0.02436,0.01951,0.09630452633845626,0.10012757913856747,0.10042802289030162,0.10954278353618559,0.10042802289030162,0.10954278353618559,0.10954278353618559,0.089964921054019,0.10954278353618559,0.089964921054019,0.006660460778784977,0.0023140450132147303,0.0059799469303409274,-2.583358769379842e-4,0.005979946930340929,-2.583358769379843e-4,-2.5833587693798555e-4,-0.008480788536120297,-2.5833587693798555e-4,-0.008480788536120297
1,0,1,0.25,0,0.1,0.17,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.02954,0.02727,0.02829,0.02557,0.02823,0.02561,0.02552,0.02027,0.02535,0.02029,0.09631427969645918,0.10020043995356345,0.10030723912000773,0.1094632728486433,0.10030723912000773,0.1094632728486433,0.1094632728486433,0.08987253440044181,0.1094632728486433,0.08987253440044181,0.007803470120890656,0.0034341369033412577,0.006758122713623387,5.542296912101714e-4,0.006758122713623388,5.542296912101714e-4,5.542296912101709e-4,-0.007814928972615773,5.542296912101709e-4,-0.007814928972615773
1,0,1,0.25,0,0.1,0.18,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.02984,0.026950000000000002,0.02817,0.02531,0.02832,0.02546,0.02533,0.0198,0.02533,0.01966,0.09592329597196737,0.09973945799420834,0.10002064819125243,0.10898370773285872,0.10002064819125243,0.10898370773285872,0.10898370773285872,0.08954093537243861,0.10898370773285872,0.08954093537243861,0.007652063850816889,0.003244168708413102,0.006130094375293966,4.5156629678745394e-7,0.006130094375293968,4.51566296787694e-7,4.51566296786366e-7,-0.008408191118458056,4.51566296786366e-7,-0.008408191118458056
1,0,1,0.25,0,0.1,0.19,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.02968,0.02712,0.02831,0.02442,0.02832,0.02468,0.02471,0.01985,0.02479,0.02012,0.09597341907072154,0.09968456090859185,0.10002669495742475,0.10927497959513183,0.10002669495742475,0.10927497959513183,0.10927497959513183,0.08946609164520096,0.10927497959513183,0.08946609164520096,0.008327477309685801,0.00382127458970206,0.006212076891941977,-6.629400152561626e-5,0.006212076891941978,-6.629400152561655e-5,-6.629400152561763e-5,-0.008127042706001755,-6.629400152561763e-5,-0.008127042706001755
1,0,1,0.25,0,0.1,0.2,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.03078,0.02783,0.02933,0.02492,0.02936,0.02485,0.02518,0.02005,0.02485,0.01998,0.09637529196763514,0.10013817915799338,0.10046805419046098,0.1096819439116062,0.10046805419046098,0.1096819439116062,0.1096819439116062,0.08976368641444703,0.1096819439116062,0.08976368641444703,0.008684266303315804,0.004240440765377358,0.006249953369060943,3.3276895214339695e-5,0.006249953369060945,3.3276895214339606e-5,3.327689521433853e-5,-0.008204659748742092,3.327689521433853e-5,-0.008204659748742092
1,0,1,0.25,0,0.1,0.21,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.03119,0.02835,0.02986,0.02621,0.02991,0.02642,0.02636,0.02036,0.02627,0.02041,0.09649880461365021,0.1003089511880036,0.10048964136541413,0.10965487576495224,0.10048964136541413,0.10965487576495224,0.10965487576495224,0.08977235457941267,0.10965487576495224,0.08977235457941267,0.009644882687519247,0.005085577167722497,0.006989716153761987,4.486895093007128e-4,0.0069897161537619875,4.4868950930071304e-4,4.4868950930071206e-4,-0.007808845629813788,4.4868950930071206e-4,-0.007808845629813788
1,0,1,0.25,0,0.1,0.22,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.03108,0.02769,0.02871,0.02463,0.02887,0.0244,0.02442,0.01971,0.0247,0.01962,0.09630359654245485,0.10000734449965522,0.10026351097788905,0.10924826905046474,0.10026351097788905,0.10924826905046472,0.10924826905046472,0.0897930679819988,0.10924826905046472,0.0897930679819988,0.009542103166786026,0.005083925850499852,0.006526031028341788,3.252742128425676e-4,0.00652603102834179,3.25274212842567e-4,3.252742128425663e-4,-0.008205831462092614,3.252742128425663e-4,-0.008205831462092614
1,0,1,0.25,0,0.1,0.23,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.03179,0.02893,0.02922,0.02552,0.02921,0.02535,0.0255,0.01961,0.02544,0.01962,0.09679086027857767,0.10063260197638754,0.10062298951809155,0.10991478032036893,0.10062298951809155,0.10991478032036893,0.10991478032036893,0.09007114228887485,0.10991478032036893,0.09007114228887485,0.009947695602389598,0.005632341598522592,0.006339574065415244,1.3421349176195892e-4,0.006339574065415247,1.3421349176195887e-4,1.3421349176195808e-4,-0.008476046423736809,1.3421349176195808e-4,-0.008476046423736809
1,0,1,0.25,0,0.1,0.24,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.03115,0.02865,0.02817,0.02482,0.02815,0.02499,0.02491,0.02012,0.02502,0.02035,0.09636772927048216,0.10020544063796506,0.10023612648459775,0.10956679099613431,0.10023612648459775,0.10956679099613431,0.10956679099613431,0.08987261367275172,0.10956679099613431,0.08987261367275172,0.010169391096134295,0.0057191283587844964,0.006083879558352097,-2.0984321505353718e-4,0.0060838795583520984,-2.098432150535375e-4,-2.0984321505353835e-4,-0.00847350140124041,-2.0984321505353835e-4,-0.00847350140124041
1,0,1,0.25,0,0.1,0.25,0.1,250,250,125,125,125,125,250,inv_u,continuous,250,DIFF,H0,0.5,0.03295,0.02918,0.02905,0.02487,0.02898,0.02492,0.02476,0.02037,0.02493,0.02034,0.09633662732300693,0.0999711329721988,0.10036927291372766,0.10939855457280302,0.10036927291372766,0.10939855457280301,0.10939855457280301,0.08967859951337383,0.10939855457280301,0.08967859951337383,0.010387717037454978,0.005897527302758962,0.00592413795505343,-5.103581081006641e-4,0.005924137955053432,-5.103581081006639e-4,-5.103581081006654e-4,-0.008482158324292666,-5.103581081006654e-4,-0.008482158324292666
